timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-13T21:43:24+03:00,exp2b_A_lte1_6M_r1,lte1,lte1,192.168.101.201,194.127.172.176,5203,udp,upload,6M,3.318877483750305,0,3.921439997093274,,1314.675,4483.0,9.94764,-100.0,-8.0,18.0,0.0,2.0,B1@15Mhz earfcn: 523 phy-cellid: 69|B38@20Mhz earfcn: 37900 phy-cellid: 3,B38@20Mhz earfcn: 38098 phy-cellid: 3,14,1,11531723,9589,11665643,25831,0,0,PASS,results/exp2b-stationary-20260813-smoke-clouvider/runs/20260813-214324_exp2b_A_lte1_6M_r1_lte1_udp_upload
