timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-13T21:44:59+03:00,exp2b_A_lte1_6M_r1,lte1,lte1,192.168.101.201,194.127.172.176,5203,udp,upload,6M,2.132132731168352,0,5.478739440789535,,1890.514,4050.0,30.3738,-100.0,-7.5,18.0,0.0,2.0,B1@15Mhz earfcn: 523 phy-cellid: 69|B38@20Mhz earfcn: 37900 phy-cellid: 3,B38@20Mhz earfcn: 38098 phy-cellid: 3,16,1,11532588,9614,11666890,21620,0,0,PASS,results/exp2b-stationary-20260813-smoke-clouvider2/runs/20260813-214459_exp2b_A_lte1_6M_r1_lte1_udp_upload
2026-08-13T21:45:47+03:00,exp2b_A_lte2_6M_r1,lte2,lte2,192.168.101.202,194.127.172.176,5204,udp,upload,6M,5.958165362772698,0,2.184109868926666,,23.652,29.5,0.0,-101.0,-10.5,5.0,0.0,,B3@20Mhz earfcn: 1344 phy-cellid: 66,B7@20Mhz earfcn: 3248 phy-cellid: 171,0,0,11526768,9546,11660187,16167,0,0,PASS,results/exp2b-stationary-20260813-smoke-clouvider2/runs/20260813-214547_exp2b_A_lte2_6M_r1_lte2_udp_upload
